episode_id,blue_cube_count,progress_stage,num_remaining,target_index,successful,x_m,y_m,z_m,position_stratum,tray_x_m,tray_y_m
episode_000831,1,0,1,0,True,0.4056237377913485,-0.0653922895072051,0.026,2,0.51,-0.2455270450998372
episode_000833,1,0,1,0,True,0.4298991870095217,-0.2597363688135573,0.026,0,0.51,0.22235008797807299
episode_000834,1,0,1,0,True,0.40082369626460457,0.02832173616418738,0.026,3,0.51,-0.24165228313839224
episode_000835,1,0,1,0,True,0.42043832094888434,0.06636402641018911,0.026,3,0.51,-0.2455270450998372
episode_000837,2,0,2,0,True,0.44956433882180996,-0.16798609111165544,0.026,7,0.51,0.22235008797807299
episode_000837,2,0,2,1,True,0.5854197497639099,0.029146076312391685,0.026,15,0.51,0.22235008797807299
episode_000838,1,0,1,0,True,0.5164905295305282,0.19294542045150537,0.026,16,0.51,-0.24165228313839224
episode_000839,2,0,2,0,True,0.4761002677164886,-0.041824383532021454,0.026,8,0.51,-0.2455270450998372
episode_000839,2,0,2,1,True,0.5337010311156754,0.2898807533305048,0.026,17,0.51,-0.2455270450998372
episode_000840,2,0,2,0,True,0.502771220481298,-0.006419341552467164,0.026,8,0.51,-0.1775204619674452
episode_000840,2,0,2,1,True,0.5465396484707921,0.16773587348382774,0.026,16,0.51,-0.1775204619674452
episode_000842,2,1,1,1,True,0.556742280895486,0.19250993968047386,0.026,16,0.51,-0.24165228313839224
episode_000843,1,0,1,0,True,0.5848665477356569,0.17030119892858764,0.026,16,0.51,-0.2455270450998372
episode_000844,1,0,1,0,True,0.5409032748199593,-0.0016073743550332614,0.026,14,0.51,-0.1775204619674452
episode_000845,1,0,1,0,True,0.5627868951377193,-0.2066896294006096,0.026,12,0.51,0.22235008797807299
episode_000846,1,0,1,0,True,0.5261982401608579,0.07085305031648606,0.026,15,0.51,-0.24165228313839224
episode_000847,2,1,1,0,True,0.4685111177310379,0.2851409761178175,0.026,11,0.51,-0.2455270450998372
episode_000849,2,0,2,0,False,0.43145600435185516,-0.2666015540696178,0.026,0,0.51,0.22235008797807299
episode_000849,2,0,2,1,False,0.6044941185439836,-0.02504710114807071,0.026,20,0.51,0.22235008797807299
episode_000852,2,1,1,0,True,0.4080158255409572,0.1421493275466686,0.026,4,0.51,-0.1775204619674452
episode_000853,1,0,1,0,True,0.5479106974312931,0.01933872596130593,0.026,15,0.51,0.22235008797807299
episode_000854,2,1,1,1,False,0.6008780406519684,0.28343937311319134,0.026,23,0.51,-0.24165228313839224
episode_000857,1,0,1,0,True,0.45773215757821456,-0.12450143908594939,0.026,7,0.51,0.22235008797807299
episode_000858,2,0,2,0,False,0.426101850669964,-0.06656793662664649,0.026,2,0.51,-0.24165228313839224
episode_000858,2,0,2,1,False,0.6412480528989135,0.1080114438462656,0.026,22,0.51,-0.24165228313839224
episode_000860,1,0,1,0,True,0.5116255332966191,0.11918270118616989,0.026,10,0.51,-0.1775204619674452
episode_000861,1,0,1,0,True,0.4749641928048051,-0.0318108345004158,0.026,8,0.51,0.22235008797807299
episode_000863,1,0,1,0,True,0.49489227692043025,0.22874743653145282,0.026,11,0.51,-0.2455270450998372
episode_000864,1,0,1,0,True,0.5043032473554007,0.03157956174233249,0.026,9,0.51,-0.1775204619674452
episode_000865,2,0,2,0,True,0.4379762323373376,0.04101848856067014,0.026,3,0.51,0.22235008797807299
episode_000865,2,0,2,1,True,0.6493765260045017,-0.1411983183093687,0.026,19,0.51,0.22235008797807299
episode_000867,2,1,1,0,True,0.4399477796477749,0.276293138115015,0.026,5,0.51,-0.2455270450998372
episode_000869,2,0,2,0,True,0.5622639976045909,-0.2705201621573043,0.026,12,0.51,0.22235008797807299
episode_000869,2,0,2,1,True,0.47992892480777893,-0.09561918889506774,0.026,8,0.51,0.22235008797807299
episode_000870,2,0,2,0,False,0.5560032854015059,0.19006158042507482,0.026,16,0.51,-0.24165228313839224
episode_000870,2,0,2,1,False,0.4824161781938766,0.012846775930243725,0.026,9,0.51,-0.24165228313839224
episode_000872,1,0,1,0,True,0.4660862444355295,0.044954302779928706,0.026,9,0.51,-0.1775204619674452
episode_000873,1,0,1,0,True,0.6140357696255245,-0.18257108652846776,0.026,19,0.51,0.22235008797807299
episode_000874,1,0,1,0,True,0.615765983428779,0.1325285617644563,0.026,22,0.51,-0.24165228313839224
episode_000876,1,0,1,0,True,0.5926791502734888,-0.005637888070966837,0.026,20,0.51,-0.1775204619674452
episode_000878,2,0,2,0,True,0.51969091312634,-0.0648056232087313,0.026,14,0.51,-0.24165228313839224
episode_000878,2,0,2,1,True,0.47995726848990355,0.2063600808456516,0.026,11,0.51,-0.24165228313839224
episode_000879,1,0,1,0,True,0.5969758899262583,0.2007286904061608,0.026,23,0.51,-0.2455270450998372
episode_000881,1,0,1,0,True,0.607937773125462,-0.26529113443223923,0.026,18,0.51,0.22235008797807299
episode_000882,1,0,1,0,True,0.5990294118875336,0.06779478810590212,0.026,21,0.51,-0.24165228313839224
episode_000883,2,0,2,0,True,0.573234551992662,-0.0317181266198787,0.026,14,0.51,-0.2455270450998372
episode_000883,2,0,2,1,True,0.5089073928503748,0.1796218319644506,0.026,10,0.51,-0.2455270450998372
episode_000884,1,0,1,0,True,0.392793580230111,0.19153772288033621,0.026,4,0.51,-0.1775204619674452
episode_000886,1,0,1,0,True,0.410033365266696,0.12832572726478922,0.026,4,0.51,-0.24165228313839224
episode_000887,2,0,2,0,True,0.5432780847339904,0.08550165346181628,0.026,15,0.51,-0.2455270450998372
episode_000887,2,0,2,1,True,0.4150257878523856,0.19009704795498547,0.026,4,0.51,-0.2455270450998372
episode_000888,2,0,2,0,True,0.5599013160496413,0.25441058296622066,0.026,17,0.51,-0.1775204619674452
episode_000888,2,0,2,1,True,0.47370245512021925,-0.007224168619594545,0.026,8,0.51,-0.1775204619674452
episode_000890,1,0,1,0,True,0.4405106253131689,-0.05856636557677654,0.026,2,0.51,-0.24165228313839224
episode_000893,2,0,2,0,True,0.623507375917055,-0.2562723202799825,0.026,18,0.51,0.22235008797807299
episode_000893,2,0,2,1,True,0.40711885946213333,-0.010881815726541913,0.026,2,0.51,0.22235008797807299
episode_000894,1,0,1,0,True,0.4212249867322382,0.21452981686215333,0.026,5,0.51,-0.24165228313839224
episode_000895,2,1,1,1,True,0.4049256662767986,0.025758549587878224,0.026,3,0.51,-0.2455270450998372
episode_000900,2,0,2,0,True,0.6338232892163043,-0.0004402624566305219,0.026,20,0.51,-0.1775204619674452
episode_000900,2,0,2,1,True,0.3786676941159415,0.22932231445717002,0.026,5,0.51,-0.1775204619674452
episode_000902,1,0,1,0,True,0.441008128977673,0.009018191216662658,0.026,3,0.51,-0.2195169678585006
episode_000904,1,0,1,0,True,0.3851247022374537,0.05305330143859362,0.026,3,0.51,-0.23499945150705723
episode_000905,1,0,1,0,True,0.5301498545105876,0.17069307518286247,0.026,16,0.51,-0.20750335439847642
episode_000906,2,1,1,0,True,0.6030735968192484,-0.04751319180287869,0.026,20,0.51,-0.2195169678585006
episode_000907,1,0,1,0,True,0.549167316331333,-0.0778324737084422,0.026,14,0.51,0.22959823339655072
episode_000908,2,0,2,0,True,0.6468336973679836,0.09252327094752708,0.026,21,0.51,-0.23499945150705723
episode_000908,2,0,2,1,True,0.40493425826401935,0.17229078621325988,0.026,4,0.51,-0.23499945150705723
episode_000909,2,0,2,0,True,0.6074984593750449,0.2869816993781691,0.026,23,0.51,-0.20750335439847642
episode_000909,2,0,2,1,True,0.40248052277293284,-0.03328913701251318,0.026,2,0.51,-0.20750335439847642
episode_000911,2,0,2,0,False,0.45460054952085804,-0.24756040641086835,0.026,6,0.51,0.22959823339655072
episode_000911,2,0,2,1,False,0.5447216144117523,-0.05140890226513387,0.026,14,0.51,0.22959823339655072
episode_000912,1,0,1,0,True,0.5410458960968239,-0.0507166678228108,0.026,14,0.51,-0.23499945150705723
episode_000913,1,0,1,0,True,0.5293337899172657,0.23942273482385878,0.026,17,0.51,-0.20750335439847642
episode_000914,2,0,2,0,True,0.5066210480857832,0.1841131422059229,0.026,10,0.51,-0.2195169678585006
episode_000914,2,0,2,1,True,0.5616761403251378,0.010700638234207385,0.026,15,0.51,-0.2195169678585006
episode_000916,2,1,1,0,True,0.5115597322076626,-0.03237590406008019,0.026,8,0.51,-0.23499945150705723
episode_000918,1,0,1,0,True,0.5365521902558767,0.04631540777983515,0.026,15,0.51,-0.2195169678585006
episode_000919,1,0,1,0,True,0.5285917089362583,0.02218814270409297,0.026,15,0.51,0.22959823339655072
episode_000920,1,0,1,0,True,0.464908037399703,0.12015768891799991,0.026,10,0.51,-0.23499945150705723
episode_000921,1,0,1,0,True,0.4853012076661464,0.18574932900537355,0.026,10,0.51,-0.20750335439847642
episode_000925,1,0,1,0,True,0.4829513782863113,-0.02560743848253827,0.026,8,0.51,-0.20750335439847642
episode_000926,2,0,2,0,True,0.4496673760216359,-0.027540764408724133,0.026,8,0.51,-0.2195169678585006
episode_000926,2,0,2,1,True,0.5186745926111261,0.13888979987533684,0.026,16,0.51,-0.2195169678585006
episode_000929,1,0,1,0,True,0.456823182711934,0.21422507542491115,0.026,11,0.51,-0.20750335439847642
episode_000932,2,0,2,0,True,0.46756721232622983,0.026607314769908123,0.026,9,0.51,-0.23499945150705723
episode_000932,2,0,2,1,True,0.5310724633449169,0.19015590465574939,0.026,16,0.51,-0.23499945150705723
episode_000933,2,1,1,0,True,0.4524280184304417,0.24579615963593532,0.026,11,0.51,-0.20750335439847642
episode_000934,2,1,1,1,True,0.6077137595799171,-0.03351705390384245,0.026,20,0.51,-0.2195169678585006
episode_000937,2,0,2,0,True,0.4225646928502965,0.16829475793836363,0.026,4,0.51,-0.20750335439847642
episode_000937,2,0,2,1,True,0.6330722544907009,0.08056106216169932,0.026,21,0.51,-0.20750335439847642
episode_000938,1,0,1,0,True,0.45574974531462803,0.0838559105981748,0.026,9,0.51,-0.2195169678585006
episode_000939,1,0,1,0,True,0.4730133534770703,0.032152267302589535,0.026,9,0.51,0.22959823339655072
episode_000940,2,0,2,0,False,0.3741885626460995,-0.02178977602171972,0.026,2,0.51,-0.23499945150705723
episode_000940,2,0,2,1,False,0.6373356784462368,0.21461457136750797,0.026,23,0.51,-0.23499945150705723
episode_000941,2,0,2,0,True,0.41923356138564943,-0.03421707627477023,0.026,2,0.51,-0.20750335439847642
episode_000941,2,0,2,1,True,0.6385537629715151,0.18746149591483863,0.026,22,0.51,-0.20750335439847642
episode_000942,2,0,2,0,False,0.42018918167171365,0.010756690267881933,0.026,3,0.51,-0.2195169678585006
episode_000942,2,0,2,1,False,0.6075125158290903,0.11366864615644559,0.026,22,0.51,-0.2195169678585006
episode_000943,1,0,1,0,True,0.5974479553178615,-0.18624997380359884,0.026,19,0.51,0.22959823339655072
episode_000944,2,0,2,0,True,0.3723446823380776,0.25076280551324087,0.026,5,0.51,-0.23499945150705723
episode_000944,2,0,2,1,True,0.589643925923219,-0.013480430364682161,0.026,20,0.51,-0.23499945150705723
episode_000945,2,0,2,0,True,0.5478995478766208,0.15514327410179046,0.026,16,0.51,-0.20750335439847642
episode_000945,2,0,2,1,True,0.49432532959055503,-0.038495280021665905,0.026,8,0.51,-0.20750335439847642
episode_000946,2,0,2,0,True,0.5817812370843932,0.10421951559046125,0.026,16,0.51,-0.2195169678585006
episode_000946,2,0,2,1,True,0.45289798866203934,0.014995667822156614,0.026,9,0.51,-0.2195169678585006
episode_000947,1,0,1,0,True,0.6161557989162074,-0.0057444793564682545,0.026,20,0.51,0.22959823339655072
episode_000948,1,0,1,0,True,0.6491711241955495,-0.011317121051342485,0.026,20,0.51,-0.23499945150705723
episode_000949,2,0,2,0,True,0.5415503973485338,-0.009990317639995527,0.026,14,0.51,-0.20750335439847642
episode_000949,2,0,2,1,True,0.4826829802270858,0.24097185889201897,0.026,11,0.51,-0.20750335439847642
episode_000952,2,0,2,0,True,0.5562872839715979,-0.055047489721519696,0.026,14,0.51,-0.23499945150705723
episode_000952,2,0,2,1,True,0.4972010002562323,0.19595299993361093,0.026,10,0.51,-0.23499945150705723
episode_000954,2,0,2,0,True,0.5802049341637356,0.02542840102506421,0.026,15,0.51,-0.2195169678585006
episode_000954,2,0,2,1,True,0.459720927597982,0.18366898896761674,0.026,10,0.51,-0.2195169678585006
episode_000955,1,0,1,0,True,0.5885471526849814,-0.2606254212590318,0.026,18,0.51,0.22959823339655072
episode_000957,1,0,1,0,True,0.6100096350839764,0.04219288113649052,0.026,21,0.51,-0.20750335439847642
episode_000958,1,0,1,0,True,0.6498797325951279,0.09599213070808056,0.026,21,0.51,-0.2195169678585006
episode_000959,2,1,1,0,True,0.5320837596034833,-0.22282083587801865,0.026,12,0.51,0.22959823339655072
episode_000960,2,0,2,0,True,0.6010084075860868,0.17641781255237002,0.026,22,0.51,-0.23499945150705723
episode_000960,2,0,2,1,True,0.3914413765989832,-0.030737731257882053,0.026,2,0.51,-0.23499945150705723
episode_000964,1,0,1,0,True,0.38094851112970635,0.14537584894002076,0.026,4,0.51,-0.23499945150705723
episode_000965,1,0,1,0,True,0.43467736210721253,0.1773695870118998,0.026,4,0.51,-0.20750335439847642
episode_000966,1,0,1,0,True,0.4282860244029917,-0.02953957656381645,0.026,2,0.51,-0.2195169678585006
episode_000967,1,0,1,0,True,0.3831694736148441,-0.2782545588699712,0.026,0,0.51,0.22959823339655072
episode_000968,1,0,1,0,True,0.41968015718098584,0.013298316387372212,0.026,3,0.51,-0.23499945150705723
episode_000969,2,0,2,0,True,0.6436466567026589,0.11082085363550391,0.026,22,0.51,-0.20750335439847642
episode_000969,2,0,2,1,True,0.4345253840429324,0.0486084495615863,0.026,3,0.51,-0.20750335439847642
episode_000971,1,0,1,0,True,0.3990953022174385,0.006620814090591848,0.026,3,0.51,0.22959823339655072
episode_000972,1,0,1,0,True,0.5820939338446826,0.15866540177880933,0.026,16,0.51,-0.23499945150705723
episode_000973,2,0,2,0,True,0.5998162573664507,-0.014196061560865059,0.026,20,0.51,-0.20750335439847642
episode_000973,2,0,2,1,True,0.4394095921511539,0.2564506873135178,0.026,5,0.51,-0.20750335439847642
episode_000975,1,0,1,0,True,0.5696539035139905,-0.09525871371611189,0.026,14,0.51,0.22959823339655072
episode_000976,1,0,1,0,True,0.5767967415924894,-0.019408121460234795,0.026,14,0.51,-0.23499945150705723
episode_000979,2,1,1,1,True,0.3962683964850558,-0.27618888789518037,0.026,0,0.51,0.22959823339655072
episode_000980,2,0,2,0,True,0.6018742978053578,0.09882577016232459,0.026,21,0.51,-0.23499945150705723
episode_000980,2,0,2,1,True,0.415790078097815,0.15914358751725138,0.026,4,0.51,-0.23499945150705723
episode_000981,2,1,1,0,False,0.5956481634139549,0.25106886962638186,0.026,23,0.51,-0.20750335439847642
episode_000982,1,0,1,0,False,0.5815530779559657,0.24680627951708634,0.026,17,0.51,-0.2195169678585006
episode_000984,1,0,1,0,True,0.5259166573942788,0.019036575447042653,0.026,15,0.51,-0.23499945150705723
episode_000988,2,0,2,0,True,0.4709411091411167,0.13439955516008367,0.026,10,0.51,-0.23499945150705723
episode_000988,2,0,2,1,True,0.561650643252326,-0.009285222520107314,0.026,14,0.51,-0.23499945150705723
episode_000989,2,1,1,0,True,0.5078385669654841,0.1226108450147602,0.026,10,0.51,-0.20750335439847642
episode_000990,2,1,1,1,True,0.5668500680028117,0.23598070802880874,0.026,17,0.51,-0.2195169678585006
episode_000991,1,0,1,0,True,0.5621622147380749,0.050206677426536075,0.026,15,0.51,0.22959823339655072
episode_000992,2,0,2,0,False,0.4798424495330423,-0.007612364769058633,0.026,8,0.51,-0.23499945150705723
episode_000992,2,0,2,1,False,0.5156367804701023,0.15312402404569248,0.026,16,0.51,-0.23499945150705723
episode_000995,1,0,1,0,True,0.485999354275947,-0.18909433414825375,0.026,7,0.51,0.22959823339655072
episode_000996,1,0,1,0,True,0.4782191414989059,0.17523186185742667,0.026,10,0.51,-0.23499945150705723
episode_000997,1,0,1,0,True,0.4867819841482355,-0.006204230325042512,0.026,8,0.51,-0.20750335439847642
episode_000998,2,1,1,1,True,0.5433918947744245,0.17970018687381373,0.026,16,0.51,-0.2195169678585006
episode_000999,2,0,2,0,True,0.46040137646880425,-0.21576502852531498,0.026,6,0.51,0.22959823339655072
episode_000999,2,0,2,1,True,0.5866763262672162,-0.15468367489285945,0.026,13,0.51,0.22959823339655072
episode_001000,1,0,1,0,True,0.5097648192328506,0.208472242120157,0.026,11,0.51,-0.23499945150705723
episode_001002,1,0,1,0,True,0.470425540164673,0.05722764477891102,0.026,9,0.51,-0.2195169678585006
episode_001004,1,0,1,0,True,0.4510947295912049,0.06570702036725158,0.026,9,0.51,-0.23499945150705723
episode_001006,2,1,1,0,True,0.4075443779066158,0.12266120934508622,0.026,4,0.51,-0.2195169678585006
episode_001007,2,1,1,0,True,0.4089464873109301,-0.12955076284102524,0.026,1,0.51,0.22959823339655072
episode_001008,1,0,1,0,False,0.622874519122893,0.11283935252031238,0.026,22,0.51,-0.23499945150705723
episode_001009,2,0,2,0,False,0.4132859671337423,-0.029506221152930306,0.026,2,0.51,-0.20750335439847642
episode_001009,2,0,2,1,False,0.5941961094098606,0.2615487859151675,0.026,23,0.51,-0.20750335439847642
episode_001011,2,0,2,0,True,0.3779463862646297,-0.05568284141288175,0.026,2,0.51,0.22959823339655072
episode_001011,2,0,2,1,True,0.6282153719215846,-0.24446933748702934,0.026,18,0.51,0.22959823339655072
episode_001012,1,0,1,0,True,0.6007050183389475,0.17460990388865316,0.026,22,0.51,-0.23499945150705723
episode_001013,1,0,1,0,True,0.614045367549248,-0.036505487313522836,0.026,20,0.51,-0.20750335439847642
episode_001014,2,0,2,0,True,0.4106045322966766,0.0168127117002457,0.026,3,0.51,-0.2195169678585006
episode_001014,2,0,2,1,True,0.608049669084885,0.13697164542329585,0.026,22,0.51,-0.2195169678585006
episode_001015,2,0,2,0,False,0.37615227411685864,-0.20452848624654413,0.026,0,0.51,0.22959823339655072
episode_001015,2,0,2,1,False,0.6393411051388272,-0.12090809030820344,0.026,19,0.51,0.22959823339655072
episode_001016,2,0,2,0,True,0.5393479802505218,0.1965140410493767,0.026,16,0.51,-0.23499945150705723
episode_001016,2,0,2,1,True,0.4431254368140661,-0.0617689540859076,0.026,8,0.51,-0.23499945150705723
episode_001017,2,1,1,1,True,0.39546387088218954,0.08550867207772216,0.026,3,0.51,-0.20750335439847642
episode_001019,1,0,1,0,True,0.6055101059327544,-0.24057426165182155,0.026,18,0.51,0.22959823339655072
episode_001020,2,0,2,0,True,0.5370201856935222,-0.03498622555183535,0.026,14,0.51,-0.23499945150705723
episode_001020,2,0,2,1,True,0.467325194328551,0.2150330174775811,0.026,11,0.51,-0.23499945150705723
episode_001022,1,0,1,0,True,0.6265272159610804,0.07745135222067354,0.026,21,0.51,-0.2195169678585006
episode_001025,2,0,2,0,True,0.5204966767016996,-0.008768561592887511,0.026,14,0.51,-0.20750335439847642
episode_001025,2,0,2,1,True,0.5023597671425998,0.1260044853452164,0.026,10,0.51,-0.20750335439847642
episode_001027,2,0,2,0,False,0.553088901549214,0.05547283987199373,0.026,15,0.51,0.22959823339655072
episode_001027,2,0,2,1,False,0.48253039185480534,-0.1368883866644096,0.026,7,0.51,0.22959823339655072
episode_001028,1,0,1,0,True,0.6274599435995496,0.07476877519001715,0.026,21,0.51,-0.23499945150705723
episode_001030,2,0,2,0,True,0.5752614939976394,0.2671817535682173,0.026,17,0.51,-0.2195169678585006
episode_001030,2,0,2,1,True,0.5107340193918657,-0.012342557689125136,0.026,8,0.51,-0.2195169678585006
episode_001032,2,0,2,0,True,0.5898438345642232,0.17781298088204334,0.026,22,0.51,-0.23499945150705723
episode_001032,2,0,2,1,True,0.39714263092222213,-0.04321592171880794,0.026,2,0.51,-0.23499945150705723
episode_001033,1,0,1,0,True,0.4133345615515892,0.16474773545601792,0.026,4,0.51,-0.20750335439847642
episode_001034,2,1,1,0,True,0.635325788487757,0.17969474877787336,0.026,22,0.51,-0.2195169678585006
episode_001035,1,0,1,0,True,0.3779643327798927,-0.0363790997221297,0.026,2,0.51,0.22959823339655072
episode_001038,1,0,1,0,True,0.39571498513417946,-0.028948810963789193,0.026,2,0.51,-0.2195169678585006
episode_001039,1,0,1,0,True,0.39804108750083217,-0.2568606270229692,0.026,0,0.51,0.22959823339655072
episode_001041,1,0,1,0,True,0.3789762465825353,0.09673567864769281,0.026,3,0.51,-0.20750335439847642
episode_001046,2,1,1,0,True,0.619296039557772,-0.009741917457145283,0.026,20,0.51,-0.2195169678585006
episode_001048,2,0,2,0,True,0.6399636752389517,-0.021443522451250585,0.026,20,0.51,-0.23499945150705723
episode_001048,2,0,2,1,True,0.38512401629556103,0.10721979885626927,0.026,4,0.51,-0.23499945150705723
episode_001049,1,0,1,0,True,0.3721600937876732,0.09445659523347144,0.026,3,0.51,-0.20750335439847642
episode_001051,2,0,2,0,True,0.6473064519982131,0.08676746438871706,0.026,21,0.51,-0.2242339542182446
episode_001051,2,0,2,1,True,0.4222364317287544,0.11347264614896545,0.026,4,0.51,-0.2242339542182446
episode_001052,1,0,1,0,True,0.5450437821107155,0.11848792705694104,0.026,16,0.51,-0.19152984874362242
episode_001054,2,0,2,0,True,0.6212177289881509,-0.26315665838557395,0.026,18,0.51,0.24201606632284206
episode_001054,2,0,2,1,True,0.41115192815702445,-0.1199569692438075,0.026,1,0.51,0.24201606632284206
episode_001055,2,0,2,0,True,0.44828563405541366,0.1718686385117936,0.026,10,0.51,-0.2242339542182446
episode_001055,2,0,2,1,True,0.5410646340861561,-0.012649390016166301,0.026,14,0.51,-0.2242339542182446
episode_001057,1,0,1,0,True,0.5727264808169394,-0.051480543657509155,0.026,14,0.51,0.15883175604616454
episode_001058,2,0,2,0,True,0.48419480041949925,-0.19597658531984252,0.026,7,0.51,0.24201606632284206
episode_001058,2,0,2,1,True,0.5475573691443132,0.06951251383210187,0.026,15,0.51,0.24201606632284206
episode_001059,1,0,1,0,True,0.5524579259831891,-0.050252601269979526,0.026,14,0.51,-0.2242339542182446
episode_001061,2,0,2,0,False,0.4956879735780127,-0.17186149303451714,0.026,7,0.51,0.15883175604616454
episode_001061,2,0,2,1,False,0.5274549178700377,-0.29641106044758586,0.026,12,0.51,0.15883175604616454
episode_001064,2,0,2,0,True,0.47834042565388196,-0.018931795970009505,0.026,8,0.51,-0.19152984874362242
episode_001064,2,0,2,1,True,0.5174032394710633,0.18770418643005266,0.026,16,0.51,-0.19152984874362242
episode_001065,2,0,2,0,True,0.48098134739424175,-0.2421946773808225,0.026,6,0.51,0.15883175604616454
episode_001065,2,0,2,1,True,0.5782064493822744,-0.11935703770953841,0.026,13,0.51,0.15883175604616454
episode_001066,2,0,2,0,False,0.46435531668799573,-0.26951937284616667,0.026,6,0.51,0.24201606632284206
episode_001066,2,0,2,1,False,0.5813288331430952,-0.11914494670662917,0.026,13,0.51,0.24201606632284206
episode_001067,1,0,1,0,True,0.5378731413309705,0.2661684178984131,0.026,17,0.51,-0.2242339542182446
episode_001068,1,0,1,0,True,0.5841666190543223,0.09353058389307833,0.026,15,0.51,-0.19152984874362242
episode_001069,2,0,2,0,True,0.4380581661074228,-0.2590703823519825,0.026,0,0.51,0.15883175604616454
episode_001069,2,0,2,1,True,0.5989659993344634,-0.08123641585070882,0.026,20,0.51,0.15883175604616454
episode_001070,1,0,1,0,True,0.5614988772740124,0.06159963840293587,0.026,15,0.51,0.24201606632284206
episode_001071,1,0,1,0,True,0.48013140334921023,0.19087047699265827,0.026,10,0.51,-0.2242339542182446
episode_001072,1,0,1,0,True,0.48032179227727445,0.1010398892272896,0.026,10,0.51,-0.19152984874362242
episode_001073,1,0,1,0,True,0.4888798360236204,-0.09922035198395293,0.026,8,0.51,0.15883175604616454
episode_001074,2,1,1,1,True,0.6415732463592034,0.013022192875019774,0.026,21,0.51,0.24201606632284206
episode_001075,2,0,2,0,True,0.39741878368121863,-0.042196723565881215,0.026,2,0.51,-0.2242339542182446
episode_001075,2,0,2,1,True,0.6276031083123175,0.2412356271014333,0.026,23,0.51,-0.2242339542182446
episode_001077,1,0,1,0,True,0.4524432926675157,-0.2676664613700246,0.026,6,0.51,0.15883175604616454
episode_001079,1,0,1,0,True,0.5036599460003985,0.08195231181212258,0.026,9,0.51,-0.2242339542182446
episode_001080,1,0,1,0,True,0.4913792674652889,0.10051535260997915,0.026,9,0.51,-0.19152984874362242
episode_001081,2,0,2,0,True,0.40362823877873055,-0.09814876853635222,0.026,2,0.51,0.15883175604616454
episode_001081,2,0,2,1,True,0.5868548059543217,-0.21852241159333335,0.026,18,0.51,0.15883175604616454
episode_001083,1,0,1,0,True,0.6339712744694775,0.10544371506725236,0.026,22,0.51,-0.2242339542182446
episode_001084,1,0,1,0,False,0.649383540129567,0.17268220507369447,0.026,22,0.51,-0.19152984874362242
episode_001085,1,0,1,0,True,0.6114549319752928,-0.08290517711703045,0.026,20,0.51,0.15883175604616454
episode_001086,1,0,1,0,True,0.6314837219912561,-0.2180775999451691,0.026,18,0.51,0.24201606632284206
episode_001087,2,1,1,1,True,0.6360921229625297,0.17604370558308774,0.026,22,0.51,-0.2242339542182446
episode_001088,1,0,1,0,True,0.6183340761887554,0.03753491698165593,0.026,21,0.51,-0.19152984874362242
episode_001091,1,0,1,0,True,0.6027281221164804,0.026898936892559736,0.026,21,0.51,-0.2242339542182446
episode_001092,1,0,1,0,True,0.37400586044699674,0.11698895743847254,0.026,4,0.51,-0.19152984874362242
episode_001093,2,0,2,0,True,0.3907522916915373,-0.2889934841874035,0.026,0,0.51,0.15883175604616454
episode_001093,2,0,2,1,True,0.6136427293330651,-0.1892574813048111,0.026,19,0.51,0.15883175604616454
episode_001094,1,0,1,0,True,0.3843834020755736,-0.017601104636379872,0.026,2,0.51,0.24201606632284206
episode_001095,1,0,1,0,True,0.42729296979396214,-0.0034662106409375643,0.026,2,0.51,-0.2242339542182446
episode_001098,2,0,2,0,False,0.5504934309560824,-0.2322618638678011,0.026,12,0.51,0.24201606632284206
episode_001098,2,0,2,1,False,0.4795184129135312,-0.08760249267300044,0.026,8,0.51,0.24201606632284206
episode_001099,2,0,2,0,True,0.5272141288699222,0.12001843271468413,0.026,16,0.51,-0.2242339542182446
episode_001099,2,0,2,1,True,0.3792670470986716,0.09495340093262572,0.026,3,0.51,-0.2242339542182446
episode_001104,2,0,2,0,True,0.5601396801177193,-0.01975670978947139,0.026,14,0.51,-0.19152984874362242
episode_001104,2,0,2,1,True,0.4980464699443612,0.22061178377003354,0.026,11,0.51,-0.19152984874362242
episode_001105,1,0,1,0,True,0.43449024344147574,-0.20889833404284405,0.026,0,0.51,0.15883175604616454
episode_001107,1,0,1,0,True,0.40638745353210437,0.03576180568857752,0.026,3,0.51,-0.2242339542182446
episode_001108,1,0,1,0,True,0.4257746209750393,0.09412527619630935,0.026,3,0.51,-0.19152984874362242
episode_001109,1,0,1,0,True,0.5569648427771176,-0.13813053985433132,0.026,13,0.51,0.15883175604616454
episode_001111,1,0,1,0,True,0.5837171425457559,0.1557508920944873,0.026,16,0.51,-0.2242339542182446
episode_001114,2,1,1,0,True,0.5200152269491779,-0.01669134658880135,0.026,14,0.51,0.24201606632284206
episode_001116,2,0,2,0,True,0.5376829236724111,0.08543473664113062,0.026,15,0.51,-0.19152984874362242
episode_001116,2,0,2,1,True,0.39826414849681674,0.11707408273996263,0.026,4,0.51,-0.19152984874362242
episode_001118,2,0,2,0,True,0.5210105273762454,-0.20573602890889564,0.026,12,0.51,0.24201606632284206
episode_001118,2,0,2,1,True,0.3877052967439282,-0.18591465551900094,0.026,1,0.51,0.24201606632284206
episode_001119,1,0,1,0,True,0.5300463833695146,-0.0008095160479092423,0.026,14,0.51,-0.2242339542182446
